burg_candidate_rank,cell_id,x,y,lat,lon,settlement_desirability,population_estimate,local_population_radius_sum,connectivity_score,strategic_score,burg_candidate_score,coastal_flag,water_flag
4015,2939,2604.16,1992.87,-6.864247,86.06075,0.20556,33.26,3612.75,0.216,19.1137,19.1802,False,False
4016,1566,1578.88,815.14,11.780476,69.829549,0.2097,33.93,2026.2,0.2094,19.1058,19.1736,False,False
4017,2777,2063.26,1900.53,-5.402407,77.497774,0.20874,33.77,2308.84,0.2105,19.0899,19.1574,False,False
4018,4085,2037.48,2567.35,-15.958716,77.089657,0.20896,33.81,2463.34,0.2075,19.0701,19.1377,False,False
4019,606,1545.95,338.97,19.318709,69.308151,0.20922,33.85,1683.1,0.2105,19.0509,19.1186,False,False
4020,3937,1939.86,2507.55,-15.012153,75.544098,0.20875,33.78,1829.32,0.2111,19.0451,19.1127,False,False
4021,1298,2070.32,650.57,14.385746,77.609504,0.20775,33.61,3278.95,0.2051,19.0364,19.1036,False,False
4022,2439,1804.53,1641.43,-1.300601,73.401791,0.20903,33.82,2242.91,0.2067,19.0356,19.1032,False,False
4023,4010,2023.06,2537.4,-15.484685,76.861306,0.20845,33.73,2113.38,0.2098,19.0327,19.1002,False,False
4024,1792,174.62,970.04,9.328201,47.598716,0.16398,33.79,4297.7,0.3727,19.0212,19.0888,False,False
4025,3172,1812.31,2133.78,-9.094995,73.52501,0.20815,33.68,2190.44,0.2081,18.991,19.0583,False,False
4026,3247,2188.37,2159.99,-9.509875,79.478316,0.20344,32.92,3944.23,0.2138,18.9597,19.0256,False,False
4027,376,1549.63,211.39,21.338305,69.36642,0.20777,33.62,1323.32,0.2119,18.9286,18.9959,False,False
4028,3356,1869.95,2228.47,-10.593932,74.437449,0.20732,33.54,1543.22,0.2118,18.9201,18.9872,False,False
4029,3536,1839.81,2314.24,-11.95177,73.960321,0.20812,33.67,1502.03,0.2085,18.9147,18.9821,False,False
4030,3480,1968.23,2293.85,-11.629069,75.993323,0.20679,33.46,1630.91,0.2122,18.8999,18.9668,False,False
4031,3601,1875.88,2345.86,-12.452449,74.531275,0.20748,33.57,1562.21,0.2095,18.893,18.9601,False,False
4032,1457,1611.9,755.12,12.730628,70.352218,0.20777,33.62,1986.59,0.2048,18.8801,18.9473,False,False
4033,2174,1746.4,1362.93,3.108438,72.481504,0.20581,33.3,3079.66,0.2049,18.8692,18.9358,False,False
4034,3872,2030.46,2476.88,-14.526548,76.978497,0.20714,33.51,1733.32,0.2081,18.8639,18.9309,False,False
4035,1018,1553.01,528.81,16.313279,69.419965,0.20668,33.44,2136.37,0.2069,18.8556,18.9225,False,False
4036,2227,1742.45,1429.27,2.058088,72.418994,0.20599,33.33,2589.99,0.2064,18.8512,18.9179,False,False
4037,321,1552.27,175.81,21.901561,69.408219,0.20685,33.47,1272.39,0.2113,18.8465,18.9134,False,False
4038,2689,2311.07,1835.95,-4.379969,81.420719,0.19126,30.95,4786.48,0.2503,18.8401,18.902,False,False
4039,4007,1942.84,2537.31,-15.48329,75.591392,0.206,33.33,2107.05,0.2076,18.8159,18.8825,False,False
4040,326,1710.24,175.28,21.910053,71.909121,0.16591,34.75,2125.08,0.3644,18.755,18.8245,False,False
4041,3674,2062.69,2376.77,-12.941702,77.488633,0.20468,33.12,2662.37,0.2054,18.7482,18.8144,False,False
4042,3056,2569.68,2056.47,-7.871087,85.514874,0.20141,32.59,3854.9,0.2098,18.7317,18.7969,False,False
4043,3797,1778.76,2442.32,-13.979398,72.993799,0.20521,33.2,1877.09,0.2073,18.7273,18.7937,False,False
4044,3181,2097.25,2131.55,-9.059603,78.03576,0.20474,33.13,2342.99,0.2059,18.7233,18.7896,False,False
4045,3301,2089.98,2200.16,-10.145756,77.920749,0.20482,33.14,2206.01,0.2058,18.7109,18.7772,False,False
4046,670,1482.08,370.28,18.822995,68.297072,0.20493,33.16,1789.22,0.2068,18.6877,18.7541,False,False
4047,814,1844.17,432.84,17.832631,74.02929,0.18999,30.74,3315.78,0.2568,18.6924,18.7539,False,False
4048,2176,1800.31,1355.04,3.233216,73.334999,0.20381,32.98,2761.65,0.2038,18.6672,18.7332,False,False
4049,3929,1678.99,2505.4,-14.977967,71.414311,0.20359,32.94,1883.65,0.207,18.6067,18.6726,False,False
4050,44,1430.15,17.05,24.414958,67.474976,0.20445,33.08,828.97,0.2101,18.6001,18.6662,False,False
4051,3302,2123.73,2196.39,-10.086043,78.454947,0.20291,32.83,2410.65,0.2057,18.5956,18.6612,False,False
4052,2470,1712.44,1680.41,-1.917679,71.943838,0.2026,32.78,3194.7,0.2017,18.5945,18.6601,False,False
4053,3720,1392.39,2410.96,-13.482973,66.877117,0.20285,32.82,2287.89,0.2059,18.5797,18.6453,False,False
4054,3237,1876.14,2154.67,-9.425586,74.535385,0.20314,32.87,1969.13,0.2056,18.5583,18.624,False,False
4055,433,1579.32,239.89,20.887146,69.836419,0.20413,33.03,1310.08,0.2056,18.5523,18.6184,False,False
4056,2883,2476.45,1973.71,-6.560896,84.038922,0.20076,32.48,3491.12,0.2026,18.5127,18.5777,False,False
4057,3240,1972.23,2157.1,-9.464038,76.056677,0.20282,32.82,1830.85,0.2049,18.5075,18.5732,False,False
4058,3423,2055.97,2259.57,-11.086355,77.382233,0.20185,32.66,2090.32,0.2059,18.4845,18.5498,False,False
4059,490,1549.05,268.37,20.436298,69.357276,0.20294,32.84,1427.97,0.205,18.4706,18.5363,False,False
4060,1219,1620.56,623.5,14.814222,70.489306,0.20259,32.78,2192.49,0.2013,18.4675,18.5331,False,False
4061,3114,2156.33,2095.26,-8.485114,78.971182,0.19924,32.24,3542.69,0.2059,18.4684,18.5329,False,False
4062,1337,1417.59,685.43,13.833878,67.276121,0.20055,32.45,3008.12,0.2032,18.4503,18.5152,False,False
4063,4232,1609.94,2636.25,-17.049497,70.321288,0.20223,32.72,1941.77,0.203,18.4429,18.5083,False,False
4064,149,1326.52,80.13,23.416394,65.834347,0.2017,32.63,1101.51,0.209,18.4137,18.479,False,False
4065,3352,1738.77,2222.02,-10.491829,72.360719,0.20229,32.73,1870.87,0.2013,18.4084,18.4739,False,False
4066,3481,1999.09,2290.63,-11.578053,76.481886,0.20102,32.52,1590.03,0.208,18.4045,18.4695,False,False
4067,548,1557.82,301.25,19.915813,69.496135,0.20209,32.7,1533.7,0.203,18.3849,18.4503,False,False
4068,3863,1742.29,2482.11,-14.609273,72.416381,0.20037,32.42,1896.97,0.2053,18.3454,18.4103,False,False
4069,3871,1994.22,2474.9,-14.495149,76.404817,0.20042,32.43,1710.54,0.2063,18.3449,18.4098,False,False
4070,667,1396.78,360.19,18.982731,66.946711,0.20068,32.47,1930.5,0.2036,18.3409,18.4058,False,False
4071,429,1459.61,243.06,20.837008,67.941319,0.20073,32.48,1595.28,0.2021,18.2787,18.3436,False,False
4072,47,1521.18,17.02,24.415519,68.916131,0.20102,32.52,763.21,0.2056,18.2635,18.3285,False,False
4073,738,1556.12,404.07,18.288125,69.469145,0.19971,32.31,1811.51,0.2038,18.2599,18.3245,False,False
4074,3351,1707.07,2224.81,-10.536045,71.858865,0.19981,32.33,1910.56,0.1998,18.2081,18.2727,False,False
4075,2387,2195.49,1585.97,-0.422597,79.591108,0.19705,31.88,2963.92,0.2039,18.2069,18.2707,False,False
4076,3597,1746.28,2354.05,-12.58197,72.479553,0.19879,32.16,1651.14,0.204,18.179,18.2434,False,False
4077,3183,2160.38,2126.06,-8.972725,79.03528,0.19554,31.64,4049.36,0.2014,18.1794,18.2427,False,False
4078,3299,2024.45,2188.92,-9.967932,76.883244,0.19824,32.07,1741.59,0.203,18.1321,18.1962,False,False
4079,3424,2093.0,2258.71,-11.072755,77.968471,0.19671,31.83,2701.56,0.2021,18.1195,18.1832,False,False
4080,204,1362.88,104.3,23.033705,66.410053,0.19828,32.08,1333.85,0.2038,18.1021,18.1663,False,False
4081,3045,2155.32,2059.81,-7.923948,78.95505,0.19377,31.35,3281.26,0.2092,18.1025,18.1652,False,False
4082,2935,2473.72,2004.94,-7.055304,83.995656,0.19519,31.58,3788.6,0.1994,18.0893,18.1524,False,False
4083,375,1521.77,204.36,21.449621,68.925364,0.1975,31.96,1450.09,0.2028,18.041,18.1049,False,False
4084,3303,2158.88,2189.09,-9.970513,79.0115,0.19357,31.32,3362.18,0.2053,18.0284,18.0911,False,False
4085,3244,2100.79,2163.31,-9.562477,78.091821,0.1962,31.74,2546.61,0.1999,18.0233,18.0868,False,False
4086,2202,1781.5,1386.14,2.740945,73.03715,0.19599,31.71,2539.69,0.2,18.0104,18.0738,False,False
4087,1340,1519.96,679.37,13.929815,68.896693,0.19661,31.81,2103.29,0.1994,17.9923,18.0559,False,False
4088,2834,2449.24,1938.15,-5.997989,83.608136,0.1944,31.45,3899.84,0.1961,17.9857,18.0486,False,False
4089,735,1457.38,400.31,18.347564,67.90612,0.19615,31.74,1859.72,0.2012,17.9627,18.0262,False,False
4090,3608,2093.71,2350.25,-12.521946,77.979743,0.19492,31.54,2765.36,0.2,17.9598,18.0229,False,False
4091,3413,1744.02,2248.36,-10.908869,72.443884,0.19713,31.89,1666.52,0.1974,17.9423,18.0061,False,False
4092,3537,1867.97,2323.45,-12.097543,74.406027,0.19606,31.72,1502.15,0.2016,17.9224,17.9858,False,False
4093,2375,1810.12,1585.06,-0.408108,73.490281,0.19569,31.66,2178.48,0.1987,17.9218,17.9851,False,False
4094,4149,1586.86,2610.94,-16.64888,69.955898,0.19544,31.62,2122.28,0.1993,17.9084,17.9716,False,False
4095,3998,1642.32,2545.49,-15.612657,70.833859,0.19497,31.54,1962.96,0.2016,17.8978,17.9609,False,False
4096,3994,1516.9,2546.4,-15.62705,68.848255,0.19474,31.51,1907.91,0.2025,17.8898,17.9528,False,False
4097,4008,1975.07,2537.19,-15.481378,76.101563,0.19521,31.58,2008.51,0.1989,17.8712,17.9343,False,False
4098,3418,1902.69,2258.76,-11.073444,74.955722,0.1951,31.57,1507.16,0.2025,17.8691,17.9322,False,False
4099,2928,2124.39,2003.04,-7.025194,78.46553,0.18673,30.21,2844.9,0.2266,17.8583,17.9187,False,False
4100,2175,1770.87,1356.34,3.21276,72.868909,0.19397,31.38,2738.31,0.1959,17.8145,17.8772,False,False
4101,428,1417.23,231.76,21.015854,67.270429,0.1948,31.52,1589.98,0.1988,17.7915,17.8545,False,False
4102,3241,2001.58,2156.79,-9.459167,76.521197,0.19437,31.45,1791.99,0.1974,17.7583,17.8212,False,False
4103,4069,1521.89,2582.89,-16.204711,68.927324,0.19261,31.16,2450.75,0.1965,17.6924,17.7548,False,False
4104,602,1427.08,340.31,19.297411,67.426392,0.19243,31.13,1706.89,0.2005,17.6654,17.7277,False,False
4105,46,1491.96,15.74,24.435721,68.453553,0.19397,31.38,776.0,0.1995,17.648,17.7108,False,False
4106,2326,2162.76,1525.21,0.539351,79.072963,0.18842,30.49,3393.43,0.2036,17.6298,17.6907,False,False
4107,99,1454.26,50.06,23.892401,67.856728,0.19307,31.24,998.3,0.2003,17.6239,17.6864,False,False
4108,3787,1460.07,2448.42,-14.075934,67.948604,0.1921,31.08,2039.4,0.1972,17.6206,17.6827,False,False
4109,4074,1674.48,2575.58,-16.088992,71.342941,0.19138,30.96,2529.8,0.1962,17.6091,17.671,False,False
4110,3483,2056.17,2287.87,-11.53426,77.385449,0.19131,30.95,2047.34,0.199,17.597,17.6589,False,False
4111,1031,1970.2,524.38,16.383366,76.024423,0.18969,30.69,3064.26,0.1984,17.59,17.6514,False,False
4112,3057,2607.61,2062.43,-7.965432,86.115311,0.18815,30.44,3455.25,0.2013,17.577,17.6379,False,False
4113,875,1547.29,466.85,17.294132,69.32941,0.19119,30.93,2075.87,0.197,17.5559,17.6178,False,False
4114,1400,1548.53,718.31,13.313303,69.349008,0.1918,31.03,1875.76,0.1957,17.5536,17.6156,False,False
4115,3541,2000.41,2316.02,-11.98005,76.502805,0.19081,30.87,1563.99,0.2015,17.5495,17.6113,False,False
4116,3595,1679.11,2350.39,-12.524101,71.416233,0.19129,30.95,1647.46,0.1982,17.5347,17.5966,False,False
4117,1162,1872.69,588.36,15.370569,74.480799,0.19173,31.02,1912.37,0.1941,17.5235,17.5856,False,False
4118,806,1583.73,430.56,17.868689,69.906222,0.19124,30.94,1694.49,0.1961,17.4987,17.5606,False,False
4119,3669,1898.16,2378.68,-12.971893,74.884083,0.19042,30.81,1595.06,0.1996,17.4915,17.5531,False,False
4120,96,1366.94,50.73,23.881751,66.474292,0.19121,30.94,1030.49,0.1991,17.472,17.5339,False,False
4121,601,1390.24,331.58,19.435633,66.843132,0.19072,30.86,1691.33,0.1967,17.4718,17.5336,False,False
4122,4151,1646.07,2607.92,-16.601032,70.893184,0.1902,30.77,2134.51,0.1949,17.454,17.5155,False,False
4123,2827,2087.61,1938.66,-6.005949,77.883203,0.18746,30.33,2642.57,0.2023,17.4493,17.5099,False,False
4124,1455,1545.26,745.96,12.875663,69.297326,0.18987,30.72,2098.67,0.1959,17.4441,17.5056,False,False
4125,3598,1768.58,2351.33,-12.538995,72.832598,0.19,30.74,1543.37,0.1977,17.4207,17.4822,False,False
4126,1212,1396.09,621.66,14.84339,66.935782,0.18878,30.54,2373.11,0.1951,17.3827,17.4438,False,False
4127,203,1333.9,106.84,22.993477,65.951204,0.18952,30.66,1276.54,0.1987,17.3727,17.434,False,False
4128,4068,1485.78,2571.66,-16.026997,68.3557,0.18829,30.46,2478.05,0.1938,17.3361,17.397,False,False
4129,318,1456.71,182.24,21.799772,67.895371,0.1896,30.68,1510.6,0.1944,17.3277,17.389,False,False
4130,2778,2098.69,1910.14,-5.554552,78.058654,0.18571,30.05,2978.48,0.2004,17.3283,17.3884,False,False
4131,3799,1830.5,2440.85,-13.956214,73.812967,0.18852,30.5,1855.4,0.1959,17.3184,17.3794,False,False
4132,604,1484.07,332.0,19.429015,68.328505,0.18899,30.58,1698.09,0.1932,17.2841,17.3452,False,False
4133,2936,2505.25,1996.08,-6.915041,84.494866,0.18511,29.95,4058.72,0.1924,17.2696,17.3295,False,False
4134,866,1259.0,461.96,17.371565,64.765516,0.18627,30.14,3555.23,0.191,17.2672,17.3275,False,False
4135,1916,177.08,1063.75,7.844615,47.637602,0.161,26.05,4146.78,0.2883,17.2696,17.3217,False,False
4136,669,1456.72,370.47,18.819998,67.895591,0.18787,30.4,1722.68,0.1961,17.2596,17.3204,False,False
4137,3667,1841.51,2379.25,-12.980972,73.987262,0.18723,30.29,1502.92,0.198,17.2211,17.2817,False,False
4138,4072,1613.87,2581.37,-16.180694,70.383397,0.18586,30.07,2418.99,0.196,17.1947,17.2548,False,False
4139,880,1715.72,466.0,17.307711,71.995795,0.18718,30.28,1621.69,0.195,17.1782,17.2388,False,False
4140,3804,1997.63,2442.81,-13.987239,76.458762,0.18723,30.29,1624.17,0.1943,17.1692,17.2298,False,False
4141,3238,1903.77,2161.86,-9.539437,74.972898,0.18693,30.24,1807.26,0.1928,17.1414,17.2019,False,False
4142,372,1416.13,198.56,21.541555,67.253012,0.1869,30.24,1666.66,0.1933,17.1325,17.1929,False,False
4143,3869,1935.95,2476.77,-14.524757,75.482235,0.18642,30.16,1629.91,0.1953,17.1282,17.1885,False,False
4144,3058,2637.77,2064.16,-7.992795,86.592816,0.1821,29.46,3628.2,0.1969,17.0821,17.141,False,False
4145,3733,1806.84,2411.69,-13.494481,73.438327,0.18561,30.03,1641.73,0.1956,17.0774,17.1374,False,False
4146,487,1452.87,279.96,20.252836,67.83466,0.18581,30.06,1696.73,0.1933,17.0576,17.1178,False,False
4147,1876,209.54,1043.04,8.172561,48.151591,0.14532,27.94,4421.81,0.3377,17.0614,17.1173,False,False
4148,1341,1545.13,689.38,13.771278,69.295257,0.18628,30.14,1947.41,0.1893,17.048,17.1082,False,False
4149,3660,1616.62,2385.08,-13.073235,70.426895,0.18623,30.13,1803.6,0.1899,17.038,17.0982,False,False
4150,317,1426.32,172.47,21.954441,67.414307,0.18614,30.12,1428.41,0.1925,17.0351,17.0953,False,False
4151,796,1269.52,435.83,17.78526,64.931987,0.18493,29.92,2796.75,0.1873,17.0159,17.0758,False,False
4152,313,1289.34,176.68,21.887932,65.245739,0.18451,29.85,1377.4,0.1983,17.0158,17.0755,False,False
4153,1146,1360.15,596.59,15.240217,66.366811,0.18345,29.68,2834.92,0.1915,16.9879,17.0472,False,False
4154,3528,1583.48,2313.94,-11.947077,69.902379,0.18546,30.01,1926.34,0.1891,16.9846,17.0447,False,False
4155,209,1526.42,111.54,22.919075,68.998974,0.18474,29.89,1401.43,0.1922,16.9261,16.9858,False,False
4156,365,1192.61,208.01,21.391804,63.714412,0.18482,29.9,1971.0,0.1877,16.9176,16.9774,False,False
4157,265,1549.6,141.61,22.443026,69.365988,0.18396,29.76,1248.08,0.1933,16.8711,16.9306,False,False
4158,3412,1715.34,2260.75,-11.105056,71.989767,0.18401,29.77,1844.73,0.1887,16.8624,16.9219,False,False
4159,3174,1873.56,2131.56,-9.059758,74.494602,0.18346,29.68,2096.01,0.1891,16.8606,16.92,False,False
4160,45,1460.62,17.24,24.411891,67.957336,0.18428,29.81,813.46,0.1942,16.8592,16.9188,False,False
4161,259,1357.21,145.07,22.388331,66.320273,0.18314,29.63,1384.05,0.1929,16.8207,16.8799,False,False
4162,98,1421.91,42.0,24.019983,67.344515,0.18316,29.64,1008.91,0.1948,16.8131,16.8724,False,False
4163,2993,2506.28,2031.35,-7.473331,84.511103,0.18019,29.15,3403.83,0.1894,16.7838,16.8421,False,False
4164,3785,1388.38,2448.13,-14.071353,66.81375,0.18195,29.44,2092.59,0.1894,16.7552,16.8141,False,False
4165,3236,1844.3,2162.24,-9.54547,74.031369,0.18168,29.39,1948.69,0.1897,16.7246,16.7834,False,False
4166,431,1523.87,242.66,20.843341,68.958641,0.18206,29.46,1535.92,0.189,16.6918,16.7507,False,False
4167,1877,240.03,1043.42,8.166536,48.634212,0.14509,25.62,4123.3,0.3202,16.6945,16.7457,False,False
4168,101,1521.03,50.96,23.878091,68.913727,0.18209,29.46,1016.77,0.1899,16.6473,16.7063,False,False
4169,2630,1907.51,1810.77,-3.981386,75.031966,0.18084,29.26,2074.38,0.186,16.6119,16.6704,False,False
4170,3939,2005.23,2505.88,-14.985693,76.579068,0.18034,29.18,1805.01,0.1897,16.6112,16.6695,False,False
4171,3607,2067.17,2347.02,-12.470679,77.559561,0.17933,29.01,2739.65,0.1876,16.611,16.669,False,False
4172,37,1197.72,13.73,24.467585,63.795441,0.18136,29.34,829.81,0.1912,16.5974,16.6561,False,False
4173,3184,2193.46,2127.56,-8.996419,79.558975,0.17693,28.63,3807.05,0.1895,16.5974,16.6547,False,False
4174,3416,1833.58,2252.32,-10.971618,73.861737,0.18026,29.17,1563.19,0.1906,16.5943,16.6526,False,False
4175,49,1584.8,11.27,24.506521,69.923272,0.14603,26.34,1290.62,0.3282,16.5743,16.627,False,False
4176,1511,1521.43,788.43,12.203277,68.919981,0.17977,29.09,2206.48,0.1864,16.5584,16.6166,False,False
4177,315,1354.96,181.71,21.80824,66.284623,0.18005,29.13,1442.65,0.1894,16.5426,16.6009,False,False
4178,805,1554.64,435.68,17.787616,69.445727,0.17941,29.03,1837.74,0.1892,16.5391,16.5971,False,False
4179,1023,1715.23,528.54,16.317567,71.98803,0.17969,29.07,1714.76,0.1874,16.5132,16.5714,False,False
4180,3297,1970.77,2185.25,-9.909758,76.033519,0.1791,28.98,1798.28,0.189,16.5083,16.5662,False,False
4181,1280,1487.14,653.2,14.344101,68.3771,0.17883,28.93,2024.32,0.1877,16.4929,16.5507,False,False
4182,486,1425.21,263.73,20.509836,67.396788,0.17941,29.03,1539.95,0.1883,16.4884,16.5465,False,False
4183,43,1393.91,11.3,24.506015,66.901262,0.1798,29.09,770.41,0.1917,16.487,16.5452,False,False
4184,3295,1903.29,2196.21,-10.083215,74.965253,0.17819,28.83,1664.76,0.191,16.4626,16.5203,False,False
4185,3870,1964.43,2482.75,-14.619411,75.933147,0.17854,28.89,1637.58,0.1879,16.4291,16.4869,False,False
4186,438,1744.3,245.43,20.799475,72.44831,0.14023,27.63,2371.53,0.3363,16.4288,16.4841,False,False
4187,1874,141.62,1043.24,8.169437,47.076227,0.15,24.27,3883.74,0.2871,16.4247,16.4732,False,False
4188,1456,1576.37,748.12,12.841429,69.789738,0.17816,28.83,2094.5,0.1854,16.411,16.4686,False,False
4189,3992,1449.25,2537.57,-15.487321,67.777318,0.17808,28.81,2183.67,0.1847,16.4031,16.4608,False,False
4190,3529,1617.85,2315.35,-11.969369,70.446408,0.17837,28.86,1823.96,0.1847,16.3824,16.4402,False,False
4191,3668,1865.48,2388.28,-13.123934,74.366725,0.17725,28.68,1598.62,0.1904,16.3772,16.4345,False,False
4192,4073,1646.65,2572.07,-16.033556,70.902436,0.17681,28.61,2236.15,0.1866,16.3517,16.4089,False,False
4193,1832,148.91,1005.67,8.764117,47.191753,0.14191,24.05,3987.3,0.314,16.3394,16.3875,False,False
4194,4150,1620.15,2613.4,-16.687832,70.482797,0.17632,28.53,2179.38,0.1868,16.3142,16.3713,False,False
4195,746,1806.83,399.02,18.368026,73.438231,0.13677,27.7,3156.02,0.3364,16.2741,16.3295,False,False
4196,3868,1901.71,2484.93,-14.654005,74.940263,0.17639,28.54,1797.2,0.185,16.2411,16.2982,False,False
4197,3535,1805.38,2315.03,-11.964273,73.415271,0.1762,28.51,1498.47,0.1866,16.2206,16.2776,False,False
4198,3543,2060.22,2314.66,-11.958407,77.449579,0.17484,28.29,2165.99,0.1852,16.1776,16.2342,False,False
4199,206,1419.64,108.93,22.960362,67.308556,0.17567,28.42,1439.31,0.1861,16.1669,16.2237,False,False
4200,432,1551.53,238.7,20.906045,69.396573,0.17589,28.46,1380.82,0.1855,16.165,16.222,False,False
4201,3109,1998.55,2091.23,-8.421353,76.473364,0.17485,28.29,1933.51,0.1817,16.0864,16.143,False,False
4202,152,1420.48,73.63,23.519253,67.321805,0.17412,28.17,1237.64,0.1866,16.0403,16.0967,False,False
4203,377,1585.1,204.72,21.443917,69.927959,0.17355,28.08,1486.22,0.1866,16.0293,16.0855,False,False
4204,3931,1739.44,2514.64,-15.124342,72.371275,0.17274,27.95,2114.73,0.184,15.9976,16.0535,False,False
4205,3542,2028.75,2320.17,-12.045692,76.951442,0.17275,27.95,1620.43,0.1871,15.9954,16.0513,False,False
4206,2355,2154.46,1552.51,0.10708,78.941486,0.17064,27.61,2943.68,0.185,15.9631,16.0183,False,False
4207,492,1614.45,267.06,20.457042,70.392643,0.1731,28.01,1561.35,0.1836,15.9517,16.0077,False,False
4208,1144,1299.11,597.34,15.228457,65.400467,0.16837,27.24,3762.17,0.1869,15.9302,15.9847,False,False
4209,2838,2572.36,1939.52,-6.019591,85.557338,0.15906,25.74,2911.8,0.229,15.9167,15.9682,False,False
4210,208,1490.55,110.33,22.93822,68.431201,0.17286,27.97,1405.83,0.1832,15.9093,15.9652,False,False
4211,1278,1428.97,653.96,14.332,67.456343,0.17117,27.69,2170.34,0.1846,15.9018,15.9571,False,False
4212,804,1523.39,427.93,17.910365,68.95106,0.17211,27.85,2017.85,0.1815,15.8966,15.9523,False,False
4213,3740,2029.67,2408.31,-13.441,76.965915,0.17173,27.79,1703.52,0.1825,15.851,15.9065,False,False
4214,603,1454.61,339.74,19.306406,67.862147,0.17051,27.59,1658.96,0.1849,15.7996,15.8547,False,False
4215,202,1297.67,111.39,22.921419,65.377712,0.17049,27.58,1249.99,0.1863,15.7766,15.8318,False,False
4216,3414,1770.21,2249.65,-10.929243,72.858505,0.17151,27.75,1637.88,0.1795,15.7725,15.828,False,False
4217,3479,1934.89,2288.79,-11.548922,75.465507,0.17092,27.65,1497.6,0.1823,15.7635,15.8188,False,False
4218,1336,1386.51,683.72,13.860893,66.784142,0.16878,27.31,3153.0,0.1785,15.736,15.7906,False,False
4219,97,1392.88,41.97,24.020474,66.884958,0.17069,27.62,965.64,0.1851,15.7345,15.7897,False,False
4220,370,1360.5,212.68,21.318021,66.372367,0.17099,27.67,1399.27,0.1806,15.726,15.7813,False,False
4221,426,1360.83,241.82,20.856651,66.377607,0.16984,27.48,1466.24,0.1835,15.704,15.7589,False,False
4222,1647,148.13,874.19,10.845591,47.179346,0.13915,22.51,4904.95,0.2842,15.7111,15.7561,False,False
