cell_id,x,y,lat,lon,area_px,elevation_m,slope_deg,ruggedness_m,coast_distance_km,traversal_cost,settlement_desirability,population_weight,population_estimate
4039,565.49,2577.51,-16.119566,53.786484,1032,117.78,42.01,120.89,347.8,48.52,0.32073,0.000124,51.89
4040,595.33,2569.76,-15.997003,54.258948,1016,83.23,32.99,86.38,316.92,47.06,0.33278,0.000128,53.84
4041,626.05,2573.09,-16.049605,54.745229,1154,94.54,35.36,129.64,311.16,48.67,0.31995,0.000123,51.77
4042,657.13,2578.51,-16.135425,55.237306,877,59.49,24.58,66.8,318.11,43.85,0.34472,0.000133,55.77
4043,687.03,2581.46,-16.182141,55.710695,888,57.2,29.35,68.85,329.0,46.26,0.33954,0.000131,54.94
4044,726.57,2568.84,-15.982385,56.336543,889,65.25,23.63,57.99,328.32,42.01,0.34997,0.000135,56.62
4045,755.3,2573.12,-16.050048,56.791498,1082,81.57,27.93,64.97,357.65,46.29,0.33889,0.000131,54.83
4046,784.32,2573.69,-16.059221,57.250858,967,57.76,22.17,52.65,386.65,39.35,0.35696,0.000138,57.75
4047,811.25,2574.21,-16.067306,57.677129,919,58.31,18.87,41.54,417.27,33.51,0.40191,0.000155,65.03
4048,840.77,2577.03,-16.112074,58.144467,1045,28.36,16.57,43.92,456.76,29.59,0.43438,0.000167,70.28
4049,870.91,2577.24,-16.115298,58.62164,936,71.57,27.73,81.08,496.24,46.79,0.33509,0.000129,54.22
4050,906.38,2573.83,-16.061358,59.183213,1329,234.96,43.67,136.71,542.0,49.89,0.30814,0.000119,49.86
4051,945.09,2575.02,-16.080142,59.795939,1214,228.03,38.41,115.5,586.46,49.09,0.31447,0.000121,50.88
4052,979.93,2577.9,-16.125754,60.34758,899,276.11,41.96,134.17,594.84,50.09,0.30595,0.000118,49.5
4053,1008.43,2576.1,-16.097299,60.798769,978,207.22,44.87,145.74,593.07,50.02,0.3076,0.000118,49.77
4054,1040.96,2574.15,-16.066452,61.3137,1180,162.17,30.55,84.07,596.05,47.53,0.32781,0.000126,53.04
4055,1077.95,2571.84,-16.029927,61.899332,836,128.16,21.66,49.47,605.69,38.89,0.35775,0.000138,57.88
4056,1109.62,2578.61,-16.137078,62.400634,788,123.08,20.94,47.25,633.69,37.58,0.36816,0.000142,59.57
4057,1140.79,2568.13,-15.971173,62.894121,1149,155.02,21.72,49.77,637.59,39.18,0.35496,0.000137,57.43
4058,1173.49,2579.78,-16.155577,63.411841,961,171.01,22.66,49.36,681.52,40.83,0.34807,0.000134,56.32
4059,1207.46,2573.58,-16.057394,63.949506,956,168.46,43.05,129.29,702.82,49.17,0.31484,0.000121,50.94
4060,1238.3,2574.26,-16.068164,64.437747,916,263.94,26.4,69.72,734.85,47.72,0.3246,0.000125,52.52
4061,1264.54,2579.63,-16.153232,64.853143,1031,243.85,23.86,55.61,770.44,43.54,0.33709,0.00013,54.54
4062,1290.6,2572.47,-16.039894,65.265813,1042,207.99,33.02,81.94,790.6,47.77,0.32516,0.000125,52.61
4063,1328.1,2578.49,-16.135133,65.859417,1010,140.76,30.39,72.73,843.57,46.98,0.33249,0.000128,53.8
4064,1357.07,2578.49,-16.135211,66.318074,998,74.46,30.8,77.29,879.98,46.68,0.33594,0.000129,54.35
4065,1387.63,2572.12,-16.034252,66.801823,1130,104.97,25.85,66.97,912.66,46.27,0.33717,0.00013,54.55
4066,1418.42,2569.39,-15.991127,67.289269,1067,248.09,43.64,133.12,951.53,49.85,0.30822,0.000119,49.87
4067,1451.41,2568.56,-15.977854,67.811472,1160,391.31,61.01,293.13,996.94,56.51,0.25532,9.8e-05,41.31
4068,1485.78,2571.66,-16.026997,68.3557,1242,880.58,68.86,431.17,1049.35,64.77,0.18829,7.3e-05,30.46
4069,1521.89,2582.89,-16.204711,68.927324,1123,821.49,69.96,428.69,1108.49,64.28,0.19261,7.4e-05,31.16
4070,1547.61,2575.37,-16.08574,69.33451,1016,1126.77,72.8,537.43,1089.6,70.24,0.14768,5.7e-05,23.89
4071,1578.66,2579.82,-16.15614,69.825962,1055,1125.9,72.96,491.37,1038.37,68.6,0.15859,6.1e-05,25.66
4072,1613.87,2581.37,-16.180694,70.383397,1201,1246.17,67.26,347.89,978.92,64.36,0.18586,7.2e-05,30.07
4073,1646.65,2572.07,-16.033556,70.902436,936,1049.84,70.58,434.87,919.33,66.08,0.17681,6.8e-05,28.61
4074,1674.48,2575.58,-16.088992,71.342941,947,886.13,67.96,417.21,873.47,64.32,0.19138,7.4e-05,30.96
4075,1712.15,2571.54,-16.025114,71.939329,1062,542.01,65.58,364.71,807.92,60.08,0.22672,8.7e-05,36.68
4076,1742.14,2581.32,-16.179985,72.414099,1095,170.89,39.35,127.85,762.29,49.13,0.31508,0.000121,50.98
4077,1776.3,2569.16,-15.987502,72.954824,1233,141.43,24.66,61.48,698.93,44.37,0.34006,0.000131,55.02
4078,1812.45,2580.54,-16.167534,73.527096,1319,204.57,19.56,45.24,645.28,35.8,0.38089,0.000147,61.63
4079,1843.55,2572.84,-16.045724,74.019511,920,193.31,30.31,75.45,589.52,47.44,0.328,0.000126,53.07
4080,1874.63,2578.15,-16.12974,74.511526,917,254.31,33.92,83.29,541.62,48.14,0.32151,0.000124,52.02
4081,1908.72,2576.0,-16.095752,75.051198,1189,259.21,45.53,156.25,483.55,50.75,0.3011,0.000116,48.72
4082,1935.28,2566.71,-15.948665,75.47162,939,457.4,55.09,236.02,434.69,54.94,0.26599,0.000102,43.04
4083,1966.1,2575.65,-16.090177,75.959621,1267,427.04,53.93,214.8,387.12,53.98,0.27371,0.000105,44.29
4084,2006.85,2576.59,-16.105092,76.604718,930,651.88,65.64,329.54,319.79,59.6,0.22856,8.8e-05,36.98
4085,2037.48,2567.35,-15.958716,77.089657,901,676.76,69.58,400.14,264.18,62.27,0.20896,8e-05,33.81
4086,2065.44,2572.21,-16.035661,77.532167,837,736.2,55.37,217.88,222.98,56.23,0.25201,9.7e-05,40.77
4087,2097.77,2573.14,-16.050415,78.044053,1233,612.54,57.2,230.31,174.86,55.82,0.25702,9.9e-05,41.59
4088,2127.91,2583.11,-16.20831,78.521185,1040,731.79,56.06,215.81,138.33,55.28,0.25446,9.8e-05,41.17
4089,2158.03,2570.19,-16.003684,78.99806,1044,777.24,59.63,245.62,81.86,54.13,0.24836,9.6e-05,40.18
4090,2185.47,2578.56,-16.136166,79.432419,994,618.17,69.72,434.16,43.24,57.99,0.27402,0.000143,59.96
4091,2205.76,2578.22,-16.130852,79.753674,396,17.44,52.37,270.55,10.6,46.59,0.50299,0.000417,175.22
4092,2414.6,2580.24,-16.16278,83.059826,537,-53.17,6.55,15.96,11.38,4.97,0.83042,0.000678,284.55
4093,2440.41,2572.98,-16.047974,83.468384,645,20.34,40.21,112.29,23.1,41.57,0.47266,0.000306,128.37
4094,2479.46,2578.97,-16.142672,84.086561,949,2.54,16.65,38.36,37.19,23.99,0.53883,0.000301,126.44
4095,2514.51,2579.28,-16.147703,84.641399,785,13.3,19.65,47.44,36.58,29.33,0.49496,0.000278,116.94
4096,2548.64,2582.33,-16.195883,85.181718,858,-4.82,17.4,46.54,35.02,25.38,0.53361,0.000305,128.25
4097,2573.3,2579.59,-16.152605,85.572173,544,-40.26,11.05,29.74,16.96,13.24,0.71102,0.000511,214.66
4098,2596.8,2590.75,-16.329259,85.944215,501,-43.24,11.59,30.91,15.36,14.07,0.71528,0.000534,224.31
4099,3073.6,2560.3,-15.847166,93.492387,160,153.14,74.21,850.9,7.92,66.84,0.3625,0.000318,133.37
4100,3084.25,2574.13,-16.066055,93.660987,308,84.37,66.36,524.61,7.46,55.9,0.44373,0.000392,164.75
4101,58.55,2611.95,-16.664785,45.761205,169,-54.9,15.63,46.47,4.07,20.72,0.73859,0.000696,292.52
4102,77.92,2603.09,-16.524541,46.067858,580,-53.77,8.69,23.51,8.54,8.65,0.81745,0.000707,297.07
4103,122.4,2593.06,-16.365843,46.772086,205,-58.54,4.54,15.73,7.07,1.41,0.89789,0.0008,335.94
4104,147.78,2606.44,-16.577614,47.173773,713,-44.64,10.02,23.52,12.83,11.09,0.76176,0.000602,252.96
4105,173.15,2614.71,-16.708588,47.575466,992,-8.96,7.33,18.04,53.46,8.5,0.62444,0.000286,119.91
4106,207.2,2603.55,-16.531788,48.114501,1116,1.72,5.19,11.9,111.51,7.41,0.61148,0.000236,98.94
4107,245.1,2614.54,-16.705917,48.714503,1312,-18.48,5.08,11.42,178.36,9.11,0.6102,0.000235,98.73
4108,277.52,2608.17,-16.604996,49.227715,1082,-10.52,3.74,8.53,226.88,6.85,0.63012,0.000243,101.95
4109,306.34,2603.29,-16.52776,49.68398,1078,-7.83,4.26,9.78,245.65,7.77,0.62187,0.00024,100.62
4110,342.04,2601.65,-16.501804,50.249137,1226,-15.3,2.57,6.12,262.48,4.79,0.64859,0.00025,104.94
4111,369.96,2611.13,-16.651881,50.691057,767,-21.31,6.04,15.56,280.77,10.82,0.59513,0.000229,96.29
4112,395.43,2605.86,-16.568364,51.094406,813,29.49,30.24,86.73,277.24,46.7,0.33651,0.00013,54.45
4113,428.5,2600.98,-16.491215,51.617794,1458,88.56,33.09,91.4,287.01,47.27,0.33101,0.000128,53.56
4114,466.08,2605.54,-16.563306,52.212764,861,133.99,40.17,107.15,325.45,48.15,0.32339,0.000125,52.32
4115,494.37,2609.54,-16.626718,52.660644,948,76.0,37.41,111.14,360.63,47.89,0.32639,0.000126,52.81
4116,524.98,2601.56,-16.500429,53.145265,1342,47.76,25.65,65.85,382.26,45.51,0.34223,0.000132,55.37
4117,558.26,2614.06,-16.698289,53.672037,1378,50.45,21.55,51.9,410.83,38.26,0.36411,0.00014,58.91
4118,595.49,2604.23,-16.542657,54.261493,1313,60.79,24.4,60.67,374.99,43.36,0.34692,0.000134,56.13
4119,628.12,2613.86,-16.694997,54.778102,1022,76.44,25.09,61.0,381.6,44.61,0.34342,0.000132,55.56
4120,654.75,2607.34,-16.591907,55.199597,1008,65.1,35.26,92.55,368.45,47.15,0.33235,0.000128,53.77
4121,687.27,2610.38,-16.639911,55.714482,868,44.85,25.11,63.57,378.81,44.51,0.3449,0.000133,55.8
4122,714.11,2598.11,-16.445666,56.139286,928,91.02,26.92,62.66,368.58,46.28,0.33885,0.000131,54.82
4123,743.83,2605.24,-16.558647,56.609838,1135,69.78,19.76,42.98,398.63,35.12,0.38879,0.00015,62.91
4124,775.05,2609.71,-16.629389,57.104094,1062,56.06,16.23,33.6,430.43,28.84,0.44,0.00017,71.19
4125,810.11,2604.22,-16.542488,57.659133,871,54.14,19.84,46.88,456.37,35.28,0.38776,0.000149,62.74
4126,842.05,2609.18,-16.620958,58.164697,1015,58.61,24.07,68.46,498.73,43.06,0.34602,0.000133,55.99
4127,876.46,2604.24,-16.542835,58.709579,1002,222.48,46.51,144.42,534.84,50.08,0.30689,0.000118,49.65
4128,912.47,2609.39,-16.624374,59.279565,1223,239.79,35.35,99.56,588.17,48.61,0.31804,0.000123,51.46
4129,949.51,2607.68,-16.597202,59.866028,1232,354.9,44.0,134.47,635.08,50.64,0.30039,0.000116,48.6
4130,978.49,2607.3,-16.59117,60.324743,819,467.48,43.49,126.38,646.28,51.14,0.29477,0.000114,47.69
4131,1006.23,2612.55,-16.674406,60.763873,1174,509.78,37.36,104.13,656.56,50.64,0.29791,0.000115,48.2
4132,1040.1,2607.29,-16.591141,61.30017,1041,279.63,47.18,163.04,653.14,51.13,0.29783,0.000115,48.19
4133,1069.19,2601.77,-16.503606,61.760645,981,132.84,26.6,64.07,652.77,46.61,0.33549,0.000129,54.28
4134,1098.55,2606.09,-16.572022,62.225359,1067,140.8,25.82,60.21,673.25,46.24,0.33659,0.00013,54.46
4135,1131.75,2601.16,-16.493996,62.751017,959,145.83,21.81,49.08,684.34,39.25,0.35463,0.000137,57.38
4136,1163.18,2607.86,-16.600127,63.248596,1091,148.24,32.73,72.22,717.09,47.01,0.33211,0.000128,53.73
4137,1198.42,2606.68,-16.581439,63.806389,1258,189.16,34.62,86.66,744.0,47.8,0.32519,0.000125,52.61
4138,1232.67,2607.8,-16.599187,64.348639,1082,209.15,41.3,105.94,777.15,48.62,0.31844,0.000123,51.52
4139,1262.26,2612.73,-16.677226,64.817028,733,269.16,26.07,67.25,813.78,47.67,0.32492,0.000125,52.57
4140,1291.66,2609.43,-16.624939,65.282549,1247,263.98,32.69,88.98,840.88,48.4,0.31927,0.000123,51.66
4141,1325.29,2610.03,-16.634415,65.814913,1198,213.43,35.43,103.29,880.15,48.56,0.31886,0.000123,51.59
4142,1364.0,2608.81,-16.61512,66.427765,1003,167.37,32.35,86.49,925.49,47.65,0.32677,0.000126,52.87
4143,1395.53,2609.57,-16.627111,66.926979,843,79.73,30.31,75.98,966.26,46.67,0.33593,0.000129,54.35
4144,1422.0,2601.67,-16.50216,67.345987,1151,98.34,27.16,78.14,991.94,46.87,0.33401,0.000129,54.04
4145,1457.12,2602.44,-16.514324,67.901983,1062,192.9,36.77,144.75,1040.49,49.88,0.30888,0.000119,49.98
4146,1485.61,2603.48,-16.530676,68.352877,856,359.55,57.55,263.39,1081.26,55.23,0.26534,0.000102,42.93
4147,1511.92,2614.72,-16.708726,68.769411,1005,350.43,55.59,242.56,1128.85,54.43,0.27151,0.000105,43.93
4148,1545.67,2610.95,-16.648931,69.303765,1061,546.71,68.18,393.57,1107.17,61.13,0.21904,8.4e-05,35.44
4149,1586.86,2610.94,-16.64888,69.955898,1122,869.98,69.78,404.96,1037.58,63.77,0.19544,7.5e-05,31.62
4150,1620.15,2613.4,-16.687832,70.482797,765,1107.37,70.97,422.28,982.85,66.03,0.17632,6.8e-05,28.53
4151,1646.07,2607.92,-16.601032,70.893184,1008,852.14,70.52,430.63,936.66,64.56,0.1902,7.3e-05,30.77
4152,1681.76,2604.47,-16.54641,71.458161,1336,376.29,54.13,281.85,875.26,56.0,0.25932,0.0001,41.96
4153,1715.56,2609.4,-16.624443,71.993315,1182,154.16,31.63,88.37,821.92,47.62,0.32719,0.000126,52.94
4154,1746.89,2608.85,-16.615744,72.489309,808,147.84,24.34,59.05,769.9,43.79,0.34138,0.000132,55.23
4155,1781.27,2602.67,-16.517954,73.033617,1088,181.63,17.96,41.38,709.63,32.86,0.40494,0.000156,65.52
4156,1814.99,2613.21,-16.684704,73.567394,756,214.62,15.6,34.42,659.15,28.93,0.43634,0.000168,70.6
4157,1842.12,2603.89,-16.537293,73.996859,807,214.66,28.59,70.69,609.09,47.42,0.32781,0.000126,53.04
4158,1869.28,2609.8,-16.630822,74.4268,977,244.9,33.33,87.82,566.44,48.23,0.32093,0.000124,51.92
4159,1901.93,2607.29,-16.591124,74.943632,1232,248.72,32.98,79.43,510.83,47.96,0.32298,0.000124,52.26
4160,1937.52,2604.79,-16.551544,75.507058,974,222.79,31.48,84.24,450.75,47.95,0.32348,0.000125,52.34
4161,1963.44,2611.5,-16.657772,75.917544,931,232.4,29.45,75.16,413.41,47.7,0.32531,0.000125,52.63
4162,1996.93,2605.98,-16.570294,76.447676,1274,363.97,40.46,134.08,356.68,50.69,0.29987,0.000116,48.52
4163,2030.77,2603.55,-16.531873,76.983385,1096,586.93,64.47,326.91,302.59,59.05,0.23351,9e-05,37.78
4164,2062.46,2600.83,-16.488742,77.485062,1090,689.38,63.94,293.8,252.7,58.59,0.23532,9.1e-05,38.07
4165,2097.28,2609.1,-16.619686,78.036253,990,645.76,64.37,308.69,205.29,58.82,0.23434,9e-05,37.91
4166,2129.58,2613.53,-16.689815,78.54755,826,679.27,61.35,263.33,154.04,57.29,0.2442,9.4e-05,39.51
4167,2158.03,2610.24,-16.637732,78.998063,1282,766.61,60.63,254.54,104.45,55.38,0.24483,9.4e-05,39.61
4168,2192.44,2611.13,-16.651898,79.542807,987,632.57,71.15,473.83,46.47,59.63,0.2531,0.000127,53.24
4169,2212.94,2609.2,-16.621252,79.867305,386,66.82,59.28,321.46,11.24,48.76,0.47907,0.000392,164.65
4170,2416.35,2608.32,-16.607363,83.087505,995,-48.31,5.26,13.14,24.63,3.35,0.76452,0.000487,204.57
4171,2448.79,2601.96,-16.506622,83.601091,1274,-31.48,5.59,15.69,61.43,5.73,0.62449,0.000254,106.88
4172,2482.99,2607.74,-16.598192,84.142466,974,7.86,13.68,31.34,86.43,21.07,0.48624,0.000187,78.67
4173,2511.04,2607.02,-16.586757,84.58658,836,62.01,17.96,41.27,84.93,28.79,0.42072,0.000162,68.07
4174,2537.98,2608.6,-16.611815,85.012922,764,85.03,23.02,52.92,83.83,37.68,0.35873,0.000138,58.04
4175,2567.82,2608.62,-16.612085,85.485419,997,51.44,26.74,81.42,66.91,42.64,0.34457,0.000133,55.75
4176,2606.49,2615.24,-16.716948,86.097579,1096,39.97,26.5,74.47,44.74,41.33,0.41162,0.000211,88.45
4177,2632.72,2606.94,-16.585483,86.51282,560,10.7,41.0,166.81,15.35,43.08,0.50075,0.000374,157.07
4178,2668.24,2615.87,-16.726898,87.075122,532,110.47,63.9,347.32,13.32,50.07,0.4531,0.000354,148.84
4179,2707.93,2621.06,-16.809128,87.703403,403,75.92,60.81,284.6,12.08,47.56,0.48348,0.000389,163.2
4180,2735.56,2624.51,-16.863744,88.14089,414,148.1,67.34,337.64,12.41,49.95,0.45959,0.000367,154.03
4181,2775.75,2624.98,-16.871085,88.777192,321,3.5,51.04,169.12,11.32,42.94,0.53,0.000433,181.84
4182,2798.95,2622.31,-16.828795,89.144458,277,-26.56,34.36,84.13,9.92,39.66,0.56924,0.000479,201.13
4183,2829.58,2624.94,-16.870532,89.629255,229,-46.31,18.56,52.95,6.71,25.97,0.67091,0.000602,252.78
4184,3094.28,2592.91,-16.36342,93.819815,290,80.02,70.84,565.54,6.05,57.25,0.44186,0.000401,168.61
4185,3105.08,2610.39,-16.640185,93.990705,168,75.01,76.19,591.28,4.72,58.07,0.44397,0.000414,173.73
4186,146.66,2643.6,-17.165879,47.156107,794,-28.85,13.78,34.17,19.95,18.12,0.64463,0.00043,180.54
4187,177.36,2643.49,-17.164132,47.642089,879,15.55,5.12,12.96,70.67,5.61,0.61522,0.000237,99.54
4188,202.76,2633.34,-17.003534,48.044259,769,13.62,6.41,13.06,108.83,9.42,0.59267,0.000228,95.89
4189,229.74,2640.71,-17.120189,48.471251,949,4.87,7.7,18.74,157.55,13.86,0.56801,0.000219,91.9
4190,276.11,2640.48,-17.116421,49.205412,1058,-6.25,7.7,16.8,236.92,13.71,0.56951,0.000219,92.15
4191,306.67,2639.82,-17.106118,49.689164,764,-6.92,3.4,7.69,288.53,6.28,0.63512,0.000245,102.76
4192,328.65,2636.54,-17.054119,50.037168,889,-6.66,1.46,3.75,311.37,2.92,0.66515,0.000256,107.62
4193,359.05,2637.64,-17.071463,50.518466,1007,-6.77,5.9,12.92,326.84,10.6,0.59682,0.00023,96.56
4194,400.38,2637.46,-17.068692,51.17269,1353,80.11,33.71,101.23,333.33,47.56,0.32887,0.000127,53.21
4195,433.96,2640.08,-17.110172,51.704334,1227,209.67,43.02,125.38,353.86,49.31,0.31304,0.000121,50.65
4196,464.73,2634.37,-17.019818,52.191449,994,113.4,38.25,105.87,367.27,47.96,0.32521,0.000125,52.62
4197,495.32,2643.63,-17.166355,52.675691,1123,74.6,32.53,81.76,409.41,46.84,0.33468,0.000129,54.15
4198,527.13,2642.65,-17.150872,53.179263,1194,70.36,26.16,62.24,441.76,46.12,0.34045,0.000131,55.08
4199,561.01,2645.02,-17.188305,53.715602,869,49.17,19.54,47.94,460.35,34.79,0.39179,0.000151,63.39
4200,590.8,2642.24,-17.144396,54.187168,998,54.5,20.76,46.97,441.34,36.81,0.37557,0.000145,60.77
4201,620.75,2642.49,-17.148309,54.661408,1117,54.46,22.21,56.37,432.79,39.54,0.35597,0.000137,57.6
4202,660.76,2643.33,-17.161548,55.29472,1126,73.67,31.29,83.22,431.64,46.88,0.33435,0.000129,54.1
4203,689.21,2639.92,-17.107616,55.745235,928,56.34,22.05,52.11,430.29,39.13,0.3576,0.000138,57.86
4204,718.05,2632.92,-16.996794,56.201722,949,58.72,16.44,44.06,428.99,29.58,0.43384,0.000167,70.19
4205,750.86,2642.95,-17.155634,56.721133,1322,65.06,11.95,24.5,464.24,21.51,0.50113,0.000193,81.08
4206,786.09,2637.07,-17.06252,57.278796,949,58.35,15.04,34.01,481.48,26.91,0.45595,0.000176,73.77
4207,810.88,2634.94,-17.028858,57.671242,897,39.66,17.17,40.51,500.94,30.54,0.42641,0.000164,68.99
4208,840.98,2642.31,-17.145471,58.147889,1221,110.67,33.83,97.85,542.24,47.66,0.32763,0.000126,53.01
4209,874.72,2639.84,-17.106327,58.681892,1190,271.14,42.5,126.92,576.86,49.79,0.30831,0.000119,49.88
4210,905.25,2636.97,-17.060948,59.165297,942,365.33,41.38,126.4,610.64,50.43,0.30186,0.000116,48.84
4211,941.48,2640.3,-17.113614,59.738789,1211,451.02,38.86,111.6,661.78,50.5,0.29995,0.000116,48.53
4212,977.63,2644.15,-17.174648,60.311134,1108,570.32,40.53,112.28,706.8,51.35,0.29149,0.000112,47.16
4213,1009.84,2643.13,-17.158518,60.821037,914,591.93,40.85,129.59,710.29,52.11,0.28532,0.00011,46.16
4214,1044.33,2636.61,-17.055153,61.366994,1059,387.24,50.91,174.81,704.95,52.29,0.28719,0.000111,46.47
4215,1074.06,2639.64,-17.103209,61.837706,1044,227.65,39.97,121.53,719.39,49.3,0.31283,0.000121,50.62
4216,1104.34,2641.66,-17.135236,62.317149,955,244.77,39.36,118.82,735.79,49.33,0.31236,0.00012,50.54
4217,1133.26,2632.03,-16.982751,62.774835,1132,161.38,39.47,120.18,735.73,48.8,0.31785,0.000122,51.43
4218,1164.68,2643.88,-17.170282,63.272355,1193,190.59,28.33,69.74,775.59,47.22,0.32978,0.000127,53.36
4219,1202.12,2641.99,-17.140393,63.865033,1348,209.9,30.05,72.1,801.18,47.43,0.32777,0.000126,53.03
4220,1236.9,2636.14,-17.047839,64.415556,754,200.19,41.39,116.78,822.74,48.95,0.31606,0.000122,51.14
4221,1263.63,2641.6,-17.13421,64.838808,848,272.61,28.66,70.71,856.43,47.82,0.32371,0.000125,52.37
4222,1294.71,2642.53,-17.148988,65.330772,952,275.29,34.9,83.83,889.66,48.3,0.31989,0.000123,51.76
4223,1328.86,2641.81,-17.137517,65.871395,802,297.2,36.27,96.77,926.0,48.91,0.31477,0.000121,50.93
4224,1355.5,2635.41,-17.036284,66.293112,854,262.54,26.69,67.34,948.51,47.63,0.32536,0.000125,52.64
4225,1387.49,2637.32,-17.066446,66.799591,1020,166.25,23.07,55.83,989.8,41.7,0.34522,0.000133,55.86
4226,1419.86,2636.27,-17.049868,67.312089,851,94.83,23.65,58.42,1029.31,42.27,0.34764,0.000134,56.25
4227,1449.16,2636.63,-17.055578,67.775908,1147,62.34,17.47,43.36,1067.85,31.29,0.41984,0.000162,67.93
4228,1481.41,2637.3,-17.066089,68.286489,1091,101.16,28.44,76.68,1111.78,46.84,0.33422,0.000129,54.07
4229,1514.25,2645.27,-17.192258,68.80632,948,142.65,37.44,114.31,1157.15,48.46,0.3208,0.000124,51.9
4230,1554.09,2637.94,-17.076311,69.43703,1305,359.73,58.8,241.14,1105.93,54.45,0.27125,0.000104,43.89
4231,1585.39,2645.38,-17.194124,69.932528,808,423.74,63.77,298.66,1057.73,56.93,0.25169,9.7e-05,40.72
4232,1609.94,2636.25,-17.049497,70.321288,754,737.99,69.54,411.33,1011.94,63.09,0.20223,7.8e-05,32.72
4233,1648.3,2638.61,-17.086875,70.928433,1233,362.71,58.11,261.45,949.84,55.19,0.26563,0.000102,42.98
4234,1681.08,2643.91,-17.170748,71.447434,1076,115.72,32.79,95.28,898.58,47.6,0.32799,0.000126,53.07
4235,1709.67,2641.82,-17.137716,71.900081,992,109.13,27.15,72.06,849.87,46.73,0.33494,0.000129,54.19
4236,1747.67,2637.82,-17.074434,72.501596,905,142.03,13.74,31.38,784.31,25.24,0.46824,0.00018,75.76
4237,1771.47,2633.85,-17.011487,72.878393,843,178.15,16.06,37.94,742.43,29.57,0.43179,0.000166,69.86
4238,1797.52,2637.93,-17.076112,73.290859,1017,212.61,17.63,40.02,701.01,32.47,0.40747,0.000157,65.93
4239,1831.86,2636.56,-17.054387,73.834426,941,235.85,20.34,51.2,643.35,37.51,0.36668,0.000141,59.33
4240,1863.96,2639.36,-17.098759,74.342619,1023,270.09,36.4,100.27,592.55,48.85,0.3157,0.000122,51.08
4241,1903.75,2640.86,-17.122521,74.972567,1328,292.67,33.04,82.15,529.83,48.36,0.31913,0.000123,51.63
4242,1937.32,2641.29,-17.129245,75.504026,1093,254.5,29.21,78.58,477.57,47.97,0.32281,0.000124,52.23
4243,1972.94,2640.51,-17.116895,76.067842,1124,274.49,38.89,106.08,422.38,49.08,0.3138,0.000121,50.77
4244,2005.04,2640.86,-17.12253,76.575989,1139,332.93,48.97,155.73,373.2,51.24,0.29612,0.000114,47.91
4245,2038.14,2641.37,-17.13055,77.099965,1022,420.31,51.83,176.86,319.6,52.59,0.28437,0.00011,46.01
4246,2067.3,2630.91,-16.965066,77.561608,1055,593.17,59.32,262.05,266.13,56.8,0.24999,9.6e-05,40.45
4247,2097.13,2638.61,-17.086938,78.033853,721,658.45,61.49,277.05,218.71,57.79,0.24171,9.3e-05,39.11
4248,2122.62,2638.31,-17.082103,78.437519,738,531.49,58.77,238.3,175.55,55.54,0.26037,0.0001,42.13
4249,2156.55,2647.35,-17.225247,78.974581,1041,574.77,58.07,257.33,125.04,55.07,0.25518,9.8e-05,41.29
4250,2186.44,2638.99,-17.092876,79.447709,925,853.69,68.65,397.06,72.13,59.59,0.20528,7.9e-05,33.21
4251,2218.47,2637.65,-17.071693,79.954877,663,269.51,67.29,479.96,23.29,56.3,0.34623,0.000223,93.86
4252,2236.39,2652.22,-17.30237,80.23846,244,17.59,51.63,285.31,10.08,47.09,0.50224,0.000421,176.87
4253,2397.74,2649.72,-17.262834,82.7929,326,-44.27,18.03,91.98,10.8,26.67,0.63454,0.000524,220.12
4254,2416.45,2639.48,-17.100668,83.089126,687,-31.62,10.92,45.83,31.98,14.31,0.64048,0.000379,159.04
4255,2442.01,2640.7,-17.119933,83.493768,1123,1.44,17.56,64.47,76.1,28.15,0.42464,0.000164,68.7
4256,2476.05,2637.28,-17.065811,84.032622,1264,30.59,23.25,83.63,125.48,40.63,0.34939,0.000135,56.53
4257,2514.91,2634.13,-17.015991,84.647714,829,16.55,14.22,40.56,132.17,24.37,0.4709,0.000181,76.19
4258,2541.76,2641.23,-17.128381,85.072769,953,53.5,26.41,80.09,132.44,45.52,0.3389,0.000131,54.83
4259,2577.77,2634.64,-17.024021,85.642842,955,106.59,30.38,82.19,92.79,44.2,0.33808,0.00013,54.7
4260,2608.98,2645.23,-17.191624,86.137004,917,121.81,48.16,157.38,64.81,45.72,0.31913,0.000123,51.79
4261,2643.14,2633.26,-17.002176,86.67772,1074,354.21,64.3,338.59,48.56,53.01,0.30224,0.000147,61.92
4262,2671.08,2643.17,-17.159082,87.120158,958,427.28,65.23,389.61,51.68,55.46,0.2741,0.000128,53.91
